"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.529506075E1,-9.532021321E-3,-2.773804902E-3,1.637395799E-2,1.914836610E-2
1.530507075E1,-7.528427197E-3,-9.361666348E-4,2.056348801E-2,2.191827235E-2
1.531507975E1,-9.262875812E-3,-2.128592064E-3,2.280881882E-2,2.470979539E-2
1.532508975E1,-6.512857201E-3,4.892214588E-3,2.026411057E-2,2.183999198E-2
1.533509975E1,-3.392198207E-3,-8.274518210E-3,1.622426927E-2,1.852570036E-2
1.534510975E1,-2.528902497E-3,6.161005567E-3,1.787201464E-2,1.907255213E-2
1.535511975E1,-6.408721944E-3,1.414368376E-3,9.788823724E-3,1.178529697E-2
1.536512975E1,1.610716050E-3,4.571494809E-3,2.251353443E-2,2.302937696E-2
1.537513975E1,1.324549662E-3,-1.776032369E-3,1.877131641E-2,1.890161481E-2
1.538514975E1,-2.114316635E-4,-4.078451190E-3,2.640485644E-2,2.671881194E-2
1.539515975E1,-6.592278834E-4,1.762634022E-3,2.176567554E-2,2.184687831E-2
1.540516975E1,-6.333548678E-3,1.939356979E-4,2.041672289E-2,2.137741854E-2
1.541517875E1,-9.429795546E-3,3.799114167E-3,2.131368577E-2,2.361413801E-2
1.542518875E1,-4.267361937E-3,-4.957401906E-3,9.933249950E-3,1.189351362E-2
1.543519900E1,-3.882825281E-4,-7.665585517E-3,1.801644087E-2,1.958326087E-2
1.544520900E1,-2.610772653E-3,-4.620223129E-3,1.487180829E-2,1.579029061E-2
1.545521900E1,-6.384181911E-3,-2.582276613E-4,1.307320476E-2,1.455105298E-2
1.546522900E1,-6.083644163E-3,-4.083188348E-3,8.879581690E-3,1.151217288E-2
1.547523900E1,-4.896915201E-3,-5.602774629E-4,1.127869427E-2,1.230864062E-2
1.548524900E1,-1.117359057E-2,-1.475453507E-3,1.442215741E-2,1.830368033E-2
1.549525900E1,-4.336486990E-3,4.643621128E-3,2.430219769E-2,2.511901967E-2
1.550526800E1,-6.915099956E-3,1.545268348E-3,1.771823287E-2,1.908251131E-2
1.551527800E1,-2.836575676E-3,-8.692196701E-3,1.936480880E-2,2.141486084E-2
1.552528800E1,-3.795427680E-3,2.593043712E-3,2.310761154E-2,2.356036625E-2
1.553529800E1,-7.534164777E-3,3.070756663E-3,1.412628829E-2,1.630169336E-2
1.554530800E1,-7.926704809E-3,-4.657581355E-4,1.248088181E-2,1.479263298E-2
1.555531800E1,-3.292110320E-3,-1.843088055E-3,1.083430588E-2,1.147245169E-2
1.556532800E1,-7.710522283E-3,-6.304568416E-3,1.472738206E-2,1.777907532E-2
1.557533800E1,-4.287927691E-4,-1.575523121E-3,1.158274949E-2,1.169727413E-2
1.558534800E1,-6.831375137E-3,-1.106124180E-3,1.936773241E-2,2.056697001E-2
1.559535800E1,-6.470684158E-3,-1.998272245E-3,1.323107958E-2,1.486352287E-2
1.560536700E1,-8.460299782E-3,-2.480274676E-3,8.443379402E-3,1.220733757E-2
1.561537700E1,-7.753508454E-3,-1.924167923E-3,1.952209890E-2,2.109340326E-2
1.562538700E1,-5.656989282E-3,-3.724534758E-3,2.506058156E-2,2.595970792E-2
1.563539700E1,-3.232578356E-3,-7.363837212E-5,1.817548513E-2,1.846085711E-2
1.564540700E1,-1.113967672E-3,-1.333727050E-3,1.623011649E-2,1.632288066E-2
1.565541700E1,-8.104533255E-3,-1.572448765E-3,1.488408744E-2,1.702034410E-2
1.566542700E1,1.874946244E-3,4.611813189E-3,1.817606986E-2,1.884552360E-2
1.567543700E1,-1.302010473E-3,-5.239808718E-3,1.144358575E-2,1.265331899E-2
1.568544700E1,-7.218579585E-3,-8.746315422E-3,2.236910820E-2,2.507953202E-2
1.569545700E1,1.539791152E-3,2.792264745E-3,1.249082208E-2,1.289140548E-2
1.570546700E1,-4.646471646E-3,-3.569176979E-4,2.117452204E-2,2.168127009E-2
1.571547600E1,-7.051732941E-3,-9.054970751E-3,1.458471000E-2,1.855891157E-2
1.572548600E1,-4.425684437E-3,4.051960562E-3,1.622953176E-2,1.730325890E-2
1.573549600E1,-5.276710130E-3,-7.174949306E-3,1.622719288E-2,1.851068222E-2
1.574550600E1,-4.445208656E-3,-7.021711143E-3,1.652540088E-2,1.849738310E-2
1.575551600E1,-4.994262205E-3,2.640232570E-3,2.565758228E-2,2.627213375E-2
1.576552600E1,-4.794954378E-3,-5.160524128E-3,1.158684254E-2,1.356014442E-2
1.577553600E1,-4.622954875E-3,-3.252509139E-3,1.577871144E-2,1.676061640E-2
1.578554600E1,-7.598904418E-3,-1.252564956E-3,2.086871266E-2,2.224444730E-2
1.579555600E1,-4.368847674E-3,-8.841766650E-4,2.072077811E-2,2.119479285E-2
1.580556600E1,-3.578258436E-3,-3.444302380E-3,1.832868218E-2,1.898967464E-2
1.581557500E1,5.499214958E-4,-1.760687996E-3,1.383860528E-2,1.396099682E-2
1.582558500E1,-3.667117842E-4,-4.968351731E-4,1.398946345E-2,1.400308574E-2
1.583559500E1,-2.578722602E-3,-1.218399857E-3,1.009697199E-2,1.049205184E-2
1.584560500E1,-1.940261470E-3,-5.839143754E-3,2.865954280E-2,2.931261858E-2
1.585561500E1,-5.002704123E-3,8.758672234E-4,2.341926813E-2,2.396364563E-2
1.586562500E1,-6.845709952E-3,-4.928097306E-3,2.252113581E-2,2.404893856E-2
1.587563500E1,4.239468891E-3,-4.152546376E-3,2.027697444E-2,2.112752779E-2
1.588564500E1,-4.142057933E-3,2.247697106E-3,2.656390071E-2,2.697868802E-2
1.589565500E1,-8.508758582E-3,-1.743342779E-3,1.773226619E-2,1.974516348E-2
1.590566400E1,-8.379462026E-3,-1.436382686E-2,2.207031548E-2,2.763392356E-2
1.591567400E1,-8.297546189E-3,-3.818199844E-3,1.758140802E-2,1.981246655E-2
1.592568400E1,-2.753207171E-3,2.251379024E-3,2.656214654E-2,2.679918816E-2
1.593569400E1,-4.356358387E-3,3.631207715E-3,1.339012384E-2,1.454162798E-2
1.594570400E1,-3.995521227E-3,5.878096260E-3,1.473849177E-2,1.636274260E-2
1.595571400E1,2.552949172E-4,4.737866367E-3,1.354156673E-2,1.434874847E-2
1.596572400E1,-1.629006872E-3,4.843271566E-3,1.803281307E-2,1.874281970E-2
1.597573400E1,-2.828289075E-3,7.229122845E-4,1.024958432E-2,1.065719475E-2
1.598574400E1,-3.325137952E-3,-4.424944399E-3,1.862805963E-2,1.943299464E-2
1.599575400E1,-5.294160414E-3,-1.141202906E-3,1.698031425E-2,1.782306233E-2
1.600576400E1,-1.006328654E-2,9.555245731E-3,2.147039115E-2,2.556462699E-2
1.601577300E1,-3.679497493E-3,-4.916412011E-4,2.401451468E-2,2.429973927E-2
1.602578300E1,-4.267343665E-3,-2.073450079E-3,1.533023000E-2,1.604759698E-2
1.603579300E1,-1.038422559E-2,-1.458281879E-3,1.532964528E-2,1.857301137E-2
1.604580300E1,-3.690168662E-3,4.890967486E-4,2.176801443E-2,2.208399902E-2
1.605581300E1,-4.895709213E-3,-4.409065554E-3,2.221649587E-2,2.317284006E-2
1.606582300E1,-4.191412088E-3,-3.109393967E-4,1.577929616E-2,1.632944598E-2
1.607583300E1,-8.792458177E-3,2.228871812E-3,1.413038135E-2,1.679115444E-2
1.608584300E1,1.014875639E-3,9.725472797E-4,1.862338185E-2,1.867635330E-2
1.609585300E1,2.625948004E-3,-1.099737925E-3,1.952092946E-2,1.972743555E-2
1.610586300E1,-5.059038391E-3,3.017597250E-3,1.158742726E-2,1.299877814E-2
1.611587200E1,-3.726549307E-3,6.237658910E-3,1.248789847E-2,1.444794679E-2
1.612588200E1,-7.190978900E-4,2.603915879E-3,2.595929861E-2,2.609947632E-2
1.613589200E1,2.005412243E-5,1.942312564E-3,2.266614676E-2,2.274922392E-2
1.614590200E1,-1.286752895E-3,-6.532765143E-3,2.042140067E-2,2.147944037E-2
1.615591200E1,1.562869381E-3,4.065281251E-3,2.281758964E-2,2.322953872E-2
1.616592200E1,6.726381071E-3,7.253288291E-3,1.877657890E-2,2.122296654E-2
1.617593200E1,5.518885357E-3,-7.999918344E-3,1.488467216E-2,1.777667726E-2
1.618594200E1,-4.873882653E-3,-5.969797047E-3,1.712824881E-2,1.878217549E-2
1.619595200E1,-3.703635531E-3,-3.995909519E-3,2.236618459E-2,2.302021768E-2
1.620596200E1,-4.684341503E-3,-4.079954107E-3,1.697797537E-2,1.807873692E-2
1.621597100E1,-7.647079993E-3,-8.338737083E-3,2.521143973E-2,2.763383907E-2
1.622598100E1,-2.161806989E-3,2.063884400E-4,1.428533256E-2,1.444945438E-2
1.623599100E1,-7.276859879E-4,-1.188611034E-3,1.847544730E-2,1.852793771E-2
1.624600100E1,-7.501146281E-3,1.785465572E-3,2.266614676E-2,2.394178965E-2
1.625601100E1,-2.716872208E-3,-2.592751351E-3,2.191828787E-2,2.223769542E-2
1.626602100E1,-1.008032570E-3,-2.104152530E-3,1.712941825E-2,1.728758390E-2
1.627603100E1,-3.870948125E-4,9.351250995E-3,2.042315483E-2,2.246555120E-2
1.628604100E1,1.535679828E-3,-3.000146965E-3,2.176976860E-2,2.202911753E-2
1.629605100E1,-2.574602142E-4,-4.896106641E-3,1.204000175E-2,1.299999185E-2
1.630606100E1,-2.606752692E-3,4.158969177E-3,1.802696586E-2,1.868324603E-2
1.631607000E1,-9.191019014E-3,-8.742912160E-4,8.746849895E-3,1.271796362E-2
1.632608000E1,1.486654580E-4,3.818195276E-3,1.353630424E-2,1.406528524E-2
1.633609000E1,-2.991965432E-3,5.379292220E-3,1.353571951E-2,1.486957782E-2
1.634610000E1,-8.033379950E-3,1.236594748E-4,2.326373219E-2,2.461202391E-2
1.635611000E1,-1.993516814E-3,-6.671325881E-3,9.341511726E-3,1.165094587E-2
1.636612000E1,2.657440742E-3,3.961077472E-4,1.727384448E-2,1.748155015E-2
1.637613000E1,4.703719541E-3,-1.567510609E-3,2.461093068E-2,2.510537743E-2
1.638614000E1,-4.702988639E-3,1.606974746E-3,1.203707814E-2,1.302273858E-2
1.639615000E1,-6.790800942E-3,1.681252657E-3,5.599878430E-3,8.961039358E-3
1.640616000E1,-4.149805494E-3,-3.270142148E-3,1.682828665E-2,1.763819568E-2
1.641617000E1,-4.494727263E-3,-5.543571571E-3,1.069280326E-2,1.285573026E-2
1.642617900E1,-2.991481209E-3,-2.448612917E-3,2.431681573E-2,2.462218903E-2
1.643618837E1,-8.688724916E-3,1.156835072E-4,2.775907159E-2,2.908734052E-2
1.644619837E1,-1.593128722E-3,-2.882745839E-3,1.518404961E-2,1.553716979E-2
1.645620837E1,7.581828721E-4,4.520546375E-3,2.087339044E-2,2.137074189E-2
1.646621837E1,-2.486528456E-3,3.558227154E-3,2.102483332E-2,2.146828872E-2
1.647622837E1,2.158499658E-3,-1.208601203E-3,1.922973812E-2,1.938820945E-2
1.648623837E1,3.302626172E-3,-4.153044303E-3,1.518872738E-2,1.608889543E-2
1.649624837E1,8.057828620E-4,-2.938257842E-3,1.608744442E-2,1.637340873E-2
1.650625837E1,-7.205615211E-3,-2.159792441E-3,2.102834165E-2,2.233331025E-2
1.651626837E1,-8.872126490E-3,-2.520223036E-3,1.953379333E-2,2.160174147E-2
1.652627738E1,-2.091640402E-3,-2.325885342E-3,1.878651917E-2,1.904515699E-2
1.653628738E1,-7.665982945E-3,-4.231164018E-3,1.639033020E-2,1.858259851E-2
1.654629737E1,-7.522452073E-3,-6.018402027E-3,2.746554136E-2,2.910608889E-2
1.655630737E1,-1.491451124E-3,-8.133801310E-3,2.057810605E-2,2.217750208E-2
1.656631737E1,-5.168390460E-3,-6.573549472E-5,1.354156673E-2,1.449450277E-2
1.657632737E1,-3.842899762E-4,1.341931424E-3,1.877891779E-2,1.883072521E-2
1.658633737E1,-8.265404776E-4,2.102297866E-3,2.596631527E-2,2.606438862E-2
1.659634737E1,1.671819454E-3,-1.515205437E-3,1.249608457E-2,1.269814779E-2
1.660635737E1,7.939148415E-4,-1.887467508E-3,1.788429379E-2,1.800113327E-2
1.661636737E1,1.020668037E-3,-5.789584033E-3,1.518989682E-2,1.628784860E-2
1.662637737E1,9.888007119E-4,-3.707861057E-3,1.698616147E-2,1.741423676E-2
1.663638637E1,-5.942689721E-4,-9.202284040E-4,1.219904602E-2,1.224813045E-2
1.664639637E1,-3.937231796E-3,2.057406781E-3,1.713935852E-2,1.770571454E-2
1.665640637E1,-4.736454813E-3,-4.664182314E-3,1.504547060E-2,1.644854967E-2
1.666641637E1,-2.011423912E-3,4.076961977E-3,9.659600258E-3,1.067592255E-2
1.667642637E1,-3.281768057E-3,-8.597247968E-3,2.193290591E-2,2.378518522E-2
1.668643637E1,-2.980243592E-3,-7.328251423E-3,1.729255557E-2,1.901624566E-2
1.669644637E1,-4.166141152E-4,-7.439974356E-3,1.190434635E-2,1.404422471E-2
1.670645637E1,-2.144804383E-3,-1.611469793E-3,2.177970886E-2,2.194430994E-2
1.671646637E1,-5.679711197E-3,4.056451041E-3,2.193232119E-2,2.301609496E-2
1.672647637E1,-2.915038001E-3,-1.849255040E-3,1.624531925E-2,1.660805793E-2
1.673648537E1,3.200071491E-4,-9.190406883E-4,1.459991276E-2,1.463230990E-2
1.674649537E1,-6.953801215E-4,-5.555202048E-3,1.983843327E-2,2.061327868E-2
1.675650537E1,-1.123304944E-4,-5.882321787E-3,2.313100040E-2,2.386749897E-2
1.676651537E1,-3.783148527E-3,-2.465478480E-3,1.849181950E-2,1.903518283E-2
1.677652537E1,2.770968089E-3,-1.675542486E-3,1.415084660E-2,1.451661690E-2
1.678653537E1,-3.575563235E-3,1.680233963E-3,2.208551824E-2,2.243608599E-2
1.679654538E1,8.988997713E-4,-1.039460897E-2,2.582773626E-2,2.785548199E-2
1.680655538E1,1.579780625E-3,-3.054069257E-3,9.960147142E-3,1.053696242E-2
1.681656538E1,-6.365991589E-3,1.744690379E-3,1.474784732E-2,1.615762340E-2
1.682657538E1,-2.222618032E-3,-1.233986341E-3,1.414909244E-2,1.437565894E-2
1.683658538E1,2.200837154E-3,-3.304188475E-3,1.309776306E-2,1.368622457E-2
1.684659437E1,3.925400320E-4,-5.855945363E-3,2.103126526E-2,2.183484147E-2
1.685660437E1,-1.574883582E-3,-5.937564271E-3,1.908472717E-2,2.004898349E-2
1.686661437E1,-2.551487368E-3,-2.687718356E-3,1.100036681E-2,1.160784164E-2
1.687662437E1,-6.154103111E-4,7.591814669E-3,2.147916198E-2,2.278966387E-2
1.688663437E1,-2.887711404E-3,-7.906244122E-3,2.267842591E-2,2.419005116E-2
1.689664437E1,-3.402248109E-3,-5.238981885E-3,2.432441711E-2,2.511373113E-2
1.690665437E1,-2.188896043E-3,-8.208394423E-4,1.758608580E-2,1.774078513E-2
1.691666437E1,3.063210100E-3,-6.706669559E-3,1.444203794E-2,1.621527467E-2
1.692667437E1,-9.652071968E-3,6.159082381E-4,1.893328428E-2,2.126055244E-2
1.693668437E1,-1.966080582E-3,2.167603956E-3,1.369242489E-2,1.400165987E-2
1.694669337E1,1.391810915E-3,-1.736682435E-3,1.279312313E-2,1.298526868E-2
1.695670337E1,4.693578277E-4,-1.052708495E-2,1.533900082E-2,1.860980281E-2
1.696671337E1,1.386374831E-3,-1.525794379E-3,1.429234922E-2,1.444026765E-2
1.697672337E1,-5.338480482E-3,-5.511361635E-3,1.953203917E-2,2.098511460E-2
1.698673337E1,2.969563287E-4,-1.318962830E-3,2.103068054E-2,2.107409239E-2
1.699674337E1,-2.472568229E-3,4.545931513E-3,7.706045508E-3,9.282360925E-3
1.700675337E1,-2.488300893E-3,-6.134044421E-3,1.085184753E-2,1.271144119E-2
1.701676337E1,-6.801755335E-3,-9.913378553E-3,1.953554749E-2,2.293853888E-2
1.702677337E1,-2.473865580E-3,-2.184729902E-3,1.399706483E-2,1.438092068E-2
1.703678337E1,-8.738846518E-5,3.378183162E-4,1.549395204E-2,1.549788075E-2
1.704679337E1,-3.241230408E-3,6.433307659E-5,1.594067931E-2,1.626699020E-2
1.705680238E1,-8.232961865E-3,-8.241134263E-3,2.477114439E-2,2.737348260E-2
1.706681238E1,1.881332500E-3,-5.259867408E-3,1.803456724E-2,1.887991612E-2
1.707682238E1,2.714021690E-4,-6.537844911E-3,1.399297178E-2,1.544734069E-2
1.708683238E1,1.966857165E-3,-2.225806592E-3,1.384620667E-2,1.416122103E-2
1.709684238E1,-2.092745891E-3,-7.573665460E-3,8.911156654E-3,1.188060212E-2
1.710685238E1,7.128669508E-4,-1.045532865E-2,2.058746159E-2,2.310120454E-2
1.711686237E1,-1.870981101E-3,2.556028096E-3,1.056007147E-2,1.102492446E-2
1.712687237E1,-3.465863988E-3,-6.911911396E-4,2.642473698E-2,2.666002030E-2
1.713688237E1,3.263851823E-3,-7.904357482E-3,2.687087953E-2,2.819886102E-2
1.714689237E1,-3.445289098E-5,5.356963165E-4,1.339655578E-2,1.340730638E-2
1.715690237E1,8.329998236E-4,-3.728358289E-3,2.282577574E-2,2.314326214E-2
1.716691137E1,2.381561799E-3,-1.219117055E-3,1.893211484E-2,1.912022634E-2
1.717692137E1,-6.766882176E-3,-1.001490084E-2,2.252405941E-2,2.556212404E-2
1.718693137E1,-4.093727041E-3,9.230094859E-3,9.052074552E-3,1.356072660E-2
1.719694137E1,-8.479175325E-3,-2.652762970E-4,1.084950864E-2,1.377238627E-2
1.720695137E1,-2.785924170E-3,1.242405418E-3,1.908180356E-2,1.932408269E-2
1.721696137E1,-7.180791954E-3,-3.247041078E-3,1.294339657E-2,1.515383000E-2
1.722697137E1,1.129060797E-3,-6.227312079E-3,1.279312313E-2,1.427298824E-2
1.723698137E1,-9.955213554E-3,-1.818136889E-3,1.998052061E-2,2.239716728E-2
1.724699137E1,-8.818304697E-3,-9.310128624E-3,1.713526547E-2,2.140229697E-2
1.725700137E1,6.652486883E-4,-5.265769442E-3,7.703121901E-3,9.354622956E-3
1.726701137E1,-5.218356745E-3,-1.193313475E-2,1.608452082E-2,2.069644322E-2
1.727702037E1,2.055186667E-3,-9.007772757E-4,1.279078424E-2,1.298612157E-2
1.728703037E1,-2.405517111E-3,-7.733705579E-3,2.297020197E-2,2.435624957E-2
1.729704037E1,-2.536156699E-3,-5.157267046E-3,1.279019952E-2,1.402207894E-2
1.730705037E1,-1.050438588E-2,-2.581796958E-3,1.533256888E-2,1.876420706E-2
1.731706037E1,2.296329495E-3,-7.013415406E-3,1.877365530E-2,2.017204149E-2
1.732707037E1,-9.637125023E-4,-6.446925276E-3,1.159093559E-2,1.329817187E-2
1.733708037E1,-5.684553422E-3,-5.857658414E-3,2.087222099E-2,2.241151309E-2
1.734709037E1,-4.090154758E-3,-7.746966882E-3,2.192121148E-2,2.360687134E-2
1.735710038E1,3.384706462E-3,-5.780557394E-3,1.009580255E-2,1.211595273E-2
1.736711038E1,4.431778332E-3,-3.026048304E-3,1.668152153E-2,1.752343540E-2
1.737712038E1,-2.528244685E-3,-8.980478137E-3,1.308782279E-2,1.607271334E-2
1.738712937E1,-3.863036111E-3,-4.375946559E-3,1.712883353E-2,1.809610164E-2
1.739713937E1,-5.620773090E-3,-3.225008952E-3,2.655746877E-2,2.733665891E-2
1.740714937E1,-2.187900189E-3,4.490816938E-3,1.413272023E-2,1.498960057E-2
1.741715937E1,-3.006345928E-3,-5.372385196E-3,6.645360589E-3,9.058777837E-3
1.742716937E1,-5.695005320E-3,-1.144476433E-2,2.430862963E-2,2.746498117E-2
1.743717967E1,-5.123759760E-3,-3.020744696E-3,1.937007129E-2,2.026271143E-2
1.744718967E1,1.265903916E-3,2.925526444E-4,1.577929616E-2,1.583269677E-2
1.745719967E1,3.860715497E-4,6.337404186E-3,1.143832326E-2,1.308231562E-2
1.746720967E1,-1.964216782E-3,2.442368274E-3,2.026820362E-2,2.050910501E-2
1.747721967E1,-1.467313087E-3,-2.267468004E-3,1.547933400E-2,1.571318554E-2
1.748722967E1,1.351328082E-3,-5.383755290E-3,1.368306935E-2,1.476608599E-2
1.749723867E1,1.912222244E-3,4.750369359E-3,1.398303151E-2,1.489119784E-2
1.750724867E1,6.401330698E-4,-7.193491375E-4,2.865603447E-2,2.867220858E-2
1.751725867E1,-9.727400551E-3,-6.647644658E-3,3.120015800E-2,3.335061259E-2
1.752726867E1,-1.547666620E-3,-1.076079542E-3,2.401334524E-2,2.408721588E-2
1.753727867E1,6.626631226E-4,-1.700717490E-5,3.209595144E-2,3.210279599E-2
1.754728867E1,1.286122492E-3,-4.570672545E-3,2.027112722E-2,2.081979245E-2
1.755729867E1,6.384337228E-4,-2.118656365E-3,-8.318248987E-3,8.607529763E-3
1.756730867E1,-2.820011610E-3,1.372643011E-3,2.850400686E-2,2.867603567E-2
1.757731867E1,6.399777532E-4,-5.230841464E-3,1.083898365E-2,1.205217161E-2
1.758732867E1,-7.301509548E-3,-3.173448388E-3,1.338193774E-2,1.557109739E-2
1.759733867E1,-6.834865194E-3,1.853859723E-3,2.326139331E-2,2.431552172E-2
1.760734767E1,-6.138169449E-3,1.973526645E-3,2.266146898E-2,2.356085966E-2
1.761735767E1,-4.386553774E-3,-3.977134475E-3,7.242946029E-3,9.355197476E-3
1.762736767E1,-1.376540545E-2,1.908110920E-4,2.594994307E-2,2.937553985E-2
1.763737767E1,-8.440839518E-3,2.907948252E-3,2.565173507E-2,2.716091763E-2
1.764738767E1,2.398363408E-4,-6.853722464E-3,3.549259901E-4,6.867095860E-3
1.765739767E1,-4.330420503E-3,1.115785791E-3,1.712181687E-2,1.769616152E-2
1.766740767E1,-5.085533587E-3,-1.230382081E-4,1.337901413E-2,1.431348349E-2
1.767741767E1,-1.045801928E-3,-3.878494687E-3,1.741944015E-2,1.787661371E-2
1.768742767E1,-9.141783630E-3,2.797426740E-3,2.400515914E-2,2.583883646E-2
1.769743767E1,-4.987236410E-3,-1.045794162E-2,7.538815141E-3,1.382298100E-2
1.770744767E1,-5.984433359E-3,-5.433735279E-3,1.502442062E-2,1.706083634E-2
1.771745667E1,-1.463738976E-2,-5.369388498E-3,2.475301802E-2,2.925398115E-2
1.772746667E1,-1.240167031E-3,2.123854905E-3,1.696803510E-2,1.714534891E-2
1.773747667E1,-4.798828159E-4,2.706877124E-3,2.295149088E-2,2.311554466E-2
1.774748667E1,-1.530910693E-3,4.877272211E-3,1.262121499E-2,1.361714138E-2
1.775749667E1,-6.038803328E-3,4.126197360E-3,1.621374428E-2,1.778702207E-2
1.776750667E1,6.768700294E-4,-2.853957438E-3,1.187218666E-2,1.222914724E-2
1.777751667E1,-2.735574162E-3,-6.492277742E-3,1.950806558E-2,2.074120679E-2
1.778752667E1,-9.178374410E-3,2.598621408E-3,2.459748209E-2,2.638240920E-2
1.779753667E1,-1.004205384E-2,-8.952224208E-4,1.292234659E-2,1.638997590E-2
1.780754667E1,-9.907348612E-3,-5.520890770E-3,2.085584879E-2,2.374030792E-2
1.781755667E1,-9.944514977E-3,1.021901434E-3,1.756445110E-2,2.021008667E-2
1.782756567E1,-7.714003203E-3,-1.317944136E-3,9.183636904E-3,1.206573698E-2
1.783757567E1,-4.641318787E-3,-1.655036118E-5,1.921628952E-2,1.976886180E-2
1.784758567E1,3.876557797E-3,-3.619029061E-3,1.891925097E-2,1.964848922E-2
1.785759567E1,-2.101343125E-7,2.147106724E-3,1.473089039E-2,1.488654423E-2
1.786760567E1,6.053695455E-3,-3.215054981E-5,1.367956102E-2,1.495923300E-2
1.787761567E1,-2.141935593E-3,3.588902196E-3,1.816846848E-2,1.864299745E-2
1.788762567E1,-4.113141624E-3,4.835967114E-3,1.577286422E-2,1.700258091E-2
1.789763567E1,-1.283801878E-3,1.194229843E-3,1.951508224E-2,1.959369202E-2
1.790764567E1,-1.030672258E-2,-7.553396635E-3,1.442508101E-2,1.927084049E-2
1.791765567E1,-7.377212718E-3,3.092779652E-3,1.891515791E-2,2.053708237E-2
1.792766567E1,-4.644306349E-3,-9.543067077E-4,1.232710004E-2,1.320748568E-2
1.793767467E1,-7.924585193E-3,-8.306248491E-3,1.292643964E-2,1.728830982E-2
1.794768467E1,-3.831716962E-3,-1.212427931E-2,1.172951460E-2,1.729918254E-2
1.795769467E1,-1.902291114E-3,-7.744267113E-3,1.337375164E-2,1.557079373E-2
1.796770467E1,2.663982315E-3,-4.315345651E-3,1.875962198E-2,1.943302412E-2
1.797771467E1,-3.635232244E-3,-9.240295510E-3,2.175398111E-2,2.391304391E-2
1.798772467E1,-9.707035795E-3,-4.108870416E-3,1.875786781E-2,2.151666714E-2
1.799773467E1,-2.838448612E-3,-4.062490119E-4,1.636226356E-2,1.661160732E-2
1.800774467E1,-1.133893887E-3,-7.718653567E-3,7.531798482E-3,1.084395300E-2
1.801775467E1,-8.718271628E-3,-6.056495723E-3,1.471685708E-2,1.814594398E-2
1.802776467E1,-6.306039356E-3,-8.593579754E-5,1.920985758E-2,2.021860890E-2
1.803777467E1,-7.270391397E-3,5.586923193E-4,1.397250652E-2,1.576076352E-2
1.804778467E1,-5.317878183E-3,-4.081288003E-3,1.251304150E-3,6.819274317E-3
1.805779367E1,-1.797963995E-3,-9.424999002E-3,1.726975143E-2,1.975620397E-2
1.806780367E1,3.192716790E-3,-5.346652879E-3,2.116165817E-2,2.205891915E-2
1.807781367E1,-1.005693683E-3,1.349368352E-3,8.886598349E-3,9.044547802E-3
1.808782367E1,-2.568617882E-3,-4.001089786E-3,1.756971359E-2,1.820168544E-2
1.809783367E1,-1.276099999E-3,-3.194078095E-3,1.068520188E-2,1.122515503E-2
1.810784367E1,-4.602644937E-3,-9.525922858E-3,1.233353198E-2,1.624941715E-2
1.811785367E1,3.748887498E-4,-5.648597614E-3,2.476003468E-2,2.539894710E-2
1.812786367E1,-8.486493481E-3,3.028478553E-3,2.416303396E-2,2.578845603E-2
1.813787367E1,-3.642513854E-3,-3.197796559E-3,2.072194755E-2,2.128128098E-2
1.814788367E1,-8.866754360E-4,1.246598968E-3,1.413622856E-2,1.421876086E-2
1.815789367E1,-4.036470009E-3,-4.409737070E-3,2.042373955E-2,2.128069568E-2
1.816790267E1,-5.873674303E-3,-5.226451484E-4,1.219261408E-2,1.354374564E-2
1.817791267E1,2.320622848E-3,-7.547202241E-3,1.728436947E-2,1.900249931E-2
1.818792267E1,6.734402720E-3,-5.968271289E-5,3.210355282E-2,3.280234512E-2
1.819793267E1,2.571532354E-3,1.573449187E-4,6.958186626E-3,7.419831346E-3
1.820794267E1,-1.929352758E-3,1.703357873E-3,2.028340638E-2,2.044603640E-2
1.821795267E1,1.255716970E-3,-1.076682536E-3,2.148325503E-2,2.154684007E-2
1.822796267E1,-5.197507767E-3,3.255076432E-3,1.519983709E-2,1.639038307E-2
1.823797267E1,5.225409949E-3,4.295867113E-3,1.954139471E-2,2.067910759E-2
1.824798267E1,-4.223151505E-3,-2.247546357E-3,2.074065864E-2,2.128523888E-2
1.825799267E1,-7.226381963E-3,-9.573819777E-3,2.253516912E-2,2.552865975E-2
1.826800267E1,-4.387714081E-3,-8.672973979E-3,2.372917056E-2,2.564266070E-2
1.827801167E1,4.627248924E-4,-1.580109531E-3,1.639149964E-2,1.647398315E-2
1.828802167E1,5.649872124E-4,3.461410054E-3,2.132888854E-2,2.161531994E-2
1.829803167E1,-5.020318860E-3,-2.388688093E-3,1.219729185E-2,1.340460222E-2
1.830804167E1,3.895250615E-4,-5.182414642E-3,1.249725401E-2,1.353478885E-2
